RCP45__MIDYEAR__CONCENTRATIONS____________________________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
&THISFILE_SPECIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THISFILE_DATACOLUMNS,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THISFILE_FIRSTYEAR,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THISFILE_LASTYEAR,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THISFILE_ANNUALSTEPS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THISFILE_FIRSTDATAROW,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THISFILE_UNITS,SEE ROW 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THISFILE_DATTYPE,RCPDAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLUMN:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
UNITS:,ppm,ppm,ppm,ppb,ppb,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt,ppt
v YEARS/GAS >,CO2EQ,KYOTO-CO2EQ,CO2,CH4,N2O,FGASSUMHFC134AEQ,MHALOSUMCFC12EQ,CF4,C2F6,C6F14,HFC23,HFC32,HFC43_10,HFC125,HFC134a,HFC143a,HFC227ea,HFC245fa,SF6,CFC_11,CFC_12,CFC_113,CFC_114,CFC_115,CARB_TET,MCF,HCFC_22,HCFC_141B,HCFC_142B,HALON1211,HALON1202,HALON1301,HALON2402,CH3BR,CH3CL
1765,277.01467,277.01467,278.05158,721.89411,272.95961,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1766,277.8388,277.81457,278.10615,722.2557,272.97121,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1767,278.69351,278.68732,278.22039,722.97082,272.99419,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1768,278.74752,278.83598,278.34305,723.66792,273.01678,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1769,278.79644,278.9888,278.47058,724.34313,273.03903,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1770,278.84896,279.14321,278.60047,724.99526,273.06096,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1771,278.88421,279.29941,278.73275,725.62885,273.08257,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1772,278.92512,279.45895,278.86881,726.24956,273.10386,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1773,278.99387,279.62229,279.00907,726.85863,273.12486,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1774,279.06906,279.78907,279.15318,727.45484,273.14563,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1775,279.1513,279.95991,279.3018,728.03699,273.16621,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1776,279.2424,280.13666,279.4568,728.60387,273.1866,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1777,279.34214,280.31916,279.61808,729.15429,273.20677,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1778,279.44672,280.50367,279.78192,729.68703,273.22676,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1779,279.55094,280.68501,279.9432,730.2009,273.24665,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1780,279.65007,280.85856,280.0974,730.6922,273.26646,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1781,279.71846,281.02237,280.2428,731.1541,273.2862,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1782,279.78173,281.17864,280.38168,731.58425,273.30585,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1783,279.86798,281.33187,280.51832,731.98888,273.32543,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1784,279.95858,281.48687,280.6572,732.37758,273.345,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1785,280.05821,281.64822,280.8026,732.75995,273.36463,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1786,280.16952,281.81853,280.9568,733.14559,273.38432,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1787,280.29117,281.99636,281.11808,733.5441,273.40402,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1788,280.41905,282.17749,281.28192,733.96508,273.42378,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1789,280.54845,282.35709,281.4432,734.41811,273.44363,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1790,280.67599,282.53169,281.5982,734.91094,273.46365,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1791,280.77766,282.70123,281.74682,735.44542,273.48382,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1792,280.87905,282.86748,281.89093,736.01824,273.50412,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1793,281.00453,283.03101,282.03119,736.62566,273.52457,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1794,281.12966,283.19137,282.16725,737.26478,273.54523,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1795,281.25415,283.34838,282.29901,737.93271,273.56615,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1796,281.37816,283.50228,282.4268,738.62653,273.58733,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1797,281.47794,283.65328,282.55093,739.34336,273.60876,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1798,281.57703,283.80114,282.67123,740.08028,273.63046,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1799,281.69873,283.94537,282.7873,740.83442,273.65247,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1800,281.7953,284.0859,282.89901,741.60809,273.67485,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1801,281.89146,284.22354,283.00677,742.41328,273.69762,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1802,281.96434,284.35894,283.11093,743.25995,273.72076,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1803,282.06097,284.49185,283.21129,744.14594,273.74429,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1804,282.20419,284.62153,283.30737,745.06346,273.76825,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1805,282.32288,284.7482,283.39963,746.00472,273.79267,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1806,282.41845,284.87335,283.48978,746.96192,273.81758,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1807,282.51428,284.99687,283.57796,747.92726,273.84297,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1808,282.63057,285.11549,283.66116,748.89296,273.86887,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1809,282.73903,285.22469,283.73511,749.85122,273.89529,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1810,282.8364,285.32127,283.79676,750.79817,273.92226,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1811,282.90004,285.40595,283.84667,751.73895,273.94981,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1812,282.9574,285.48271,283.88853,752.68156,273.97794,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1813,283.03571,285.55542,283.92613,753.62843,274.00668,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1814,283.11463,285.62726,283.96267,754.57866,274.03605,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1815,283.17382,285.70118,284.00107,755.53133,274.06606,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1816,283.21462,285.77847,284.04267,756.48552,274.09675,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1817,283.25897,285.85779,284.08613,757.44032,274.12813,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1818,283.32685,285.93616,284.12853,758.39482,274.16024,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1819,283.4149,286.01032,284.16667,759.34809,274.19306,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1820,283.49758,286.0779,284.1982,760.29954,274.22661,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1821,283.57508,286.13912,284.22333,761.24938,274.2609,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1822,283.62677,286.19622,284.24427,762.19831,274.29596,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1823,283.65484,286.25129,284.26307,763.14684,274.33183,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1824,283.70645,286.30596,284.28133,764.09528,274.3685,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1825,283.76004,286.36145,284.30027,765.04391,274.40598,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1826,283.8156,286.4179,284.32,765.99304,274.4443,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1827,283.87272,286.4748,284.34,766.94296,274.48351,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1828,283.93097,286.53189,284.36,767.89398,274.52361,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1829,284.0128,286.58918,284.38,768.84639,274.56461,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1830,283.96219,286.64661,284.4,769.79844,274.6065,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1831,283.89979,286.66875,284.385,770.74504,274.64929,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1832,283.8817,286.60004,284.28,771.68313,274.69305,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1833,283.77007,286.48088,284.125,772.61538,274.73779,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1834,283.66423,286.36687,283.975,773.54693,274.78351,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1835,283.55955,286.25312,283.825,774.4829,274.83022,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1836,283.36933,286.1398,283.675,775.42843,274.87793,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1837,283.20262,286.02707,283.525,776.38866,274.92669,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1838,283.15294,285.96554,283.425,777.36871,274.97655,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1839,283.15861,285.98062,283.4,778.37371,275.02748,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1840,283.1704,286.02216,283.4,779.4118,275.07966,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1841,283.21078,286.09111,283.425,780.49406,275.13642,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1842,283.30585,286.21365,283.5,781.62403,275.2022,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1843,283.42935,286.36359,283.6,782.79322,275.27313,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1844,283.57864,286.53833,283.725,783.98863,275.3371,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1845,283.71288,286.7602,283.9,785.19726,275.38045,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1846,283.88515,286.97744,284.075,786.40611,275.3984,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1847,284.05105,287.16629,284.225,787.60219,275.4013,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1848,284.22002,287.379,284.4,788.7725,275.40079,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1849,284.38831,287.59055,284.575,789.90404,275.40032,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1850,284.47783,287.77976,284.725,790.97924,275.42506,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,480
1851,284.6785,287.98426,284.875,792.25,275.5,0,0.010536094,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025935,0,0,0,0,0,0,0,0,5.8,480
1852,284.4941,288.17519,285,793.75,275.6,0,0.031600156,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077785,0,0,0,0,0,0,0,0,5.8,480
1853,284.2542,288.36614,285.125,795.25,275.7,0,0.052670313,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12965,0,0,0,0,0,0,0,0,5.8,480
1854,284.31698,288.5824,285.275,796.75,275.8,0,0.073754687,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18155,0,0,0,0,0,0,0,0,5.8,480
1855,284.37752,288.79101,285.425,798,275.9,0,0.094839063,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23345,0,0,0,0,0,0,0,0,5.8,480
1856,284.48655,288.99967,285.575,799.25,276,0,0.11590313,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2853,0,0,0,0,0,0,0,0,5.8,480
1857,284.57144,289.21603,285.725,800.75,276.1,0,0.13696719,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33715,0,0,0,0,0,0,0,0,5.8,480
1858,284.75751,289.45775,285.9,802.25,276.2,0,0.15805156,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38905,0,0,0,0,0,0,0,0,5.8,480
1859,284.87162,289.6995,286.075,803.75,276.3,0,0.17911562,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4409,0,0,0,0,0,0,0,0,5.8,480
1860,284.54001,289.91598,286.225,805.25,276.4,0,0.20017969,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49275,0,0,0,0,0,0,0,0,5.8,480
1861,283.90984,290.13249,286.375,806.75,276.5,0,0.22126406,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54465,0,0,0,0,0,0,0,0,5.8,480
1862,284.24023,290.3237,286.5,808.25,276.6,0,0.24232813,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5965,0,0,0,0,0,0,0,0,5.8,480
1863,284.82703,290.51494,286.625,809.75,276.7,0,0.26339219,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64835,0,0,0,0,0,0,0,0,5.8,480
1864,284.92869,290.73155,286.775,811.25,276.8,0,0.28447656,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70025,0,0,0,0,0,0,0,0,5.8,480
1865,284.90678,290.93049,286.9,813,276.9,0,0.30556094,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75215,0,0,0,0,0,0,0,0,5.8,480
1866,284.53849,291.1041,287,814.75,277,0,0.326625,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804,0,0,0,0,0,0,0,0,5.8,480
1867,284.13273,291.27006,287.1,816.25,277.1,0,0.34768906,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85585,0,0,0,0,0,0,0,0,5.8,480
1868,284.15643,291.46141,287.225,817.75,277.2,0,0.36877344,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90775,0,0,0,0,0,0,0,0,5.8,480
1869,284.50991,291.67815,287.375,819.25,277.3,0,0.3898375,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9596,0,0,0,0,0,0,0,0,5.8,480
1870,284.76049,291.89791,287.525,821,277.375,0,0.41082031,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01125,0,0,0,0,0,0,0,0,5.8,480
1871,284.4221,292.13843,287.7,822.75,277.425,0,0.43184375,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063,0,0,0,0,0,0,0,0,5.8,480
1872,283.27687,292.40139,287.9,824.25,277.5,0,0.45296875,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.115,0,0,0,0,0,0,0,0,5.8,480
1873,282.35666,292.69446,288.125,825.75,277.6,0,0.47409375,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.167,0,0,0,0,0,0,0,0,5.8,480
1874,282.41152,293.03841,288.4,827.25,277.7,0,0.49521875,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219,0,0,0,0,0,0,0,0,5.8,480
1875,282.73787,293.41082,288.7,829,277.775,0,0.51634375,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.271,0,0,0,0,0,0,0,0,5.8,480
1876,283.19648,293.80406,289.025,830.75,277.825,0,0.53848438,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3255,0,0,0,0,0,0,0,0,5.8,480
1877,283.93288,294.24528,289.4,832.25,277.9,0,0.56225,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.384,0,0,0,0,0,0,0,0,5.8,480
1878,284.51148,294.71673,289.8,833.75,278,0,0.58723437,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4455,0,0,0,0,0,0,0,0,5.8,480
1879,284.74683,295.21376,290.225,835.25,278.1,0,0.6134375,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,5.8,480
1880,284.54128,295.7695,290.7,837,278.2,0,0.64065625,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.577,0,0,0,0,0,0,0,0,5.8,480
1881,284.58021,296.35854,291.2,839,278.3,0,0.66909375,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647,0,0,0,0,0,0,0,0,5.8,480
1882,285.21573,296.92235,291.675,841,278.4,0,0.69895313,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7205,0,0,0,0,0,0,0,0,5.8,480
1883,285.70213,297.4609,292.125,843,278.5,0,0.73003125,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.797,0,0,0,0,0,0,0,0,5.8,480
1884,286.0759,297.99196,292.575,844.75,278.6,0,0.76232813,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8765,0,0,0,0,0,0,0,0,5.8,480
1885,286.62046,298.46455,292.975,846.25,278.7,0,0.79604688,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9595,0,0,0,0,0,0,0,0,5.8,480
